Wall time,Step,Value
1777539165.1473145,1837,50.321414947509766
1777539165.304888,1839,53.865474700927734
1777539165.8068666,1848,50.52061080932617
1777539165.9562116,1852,52.15437698364258
1777539166.8193872,1861,44.66537857055664
1777539167.2392905,1866,47.274620056152344
1777539167.3508408,1867,47.925174713134766
1777539167.3625324,1868,45.089111328125
1777539168.437249,1884,44.58189392089844
1777539168.7607067,1889,44.591819763183594
1777539169.5085573,1896,40.1297607421875
1777539169.5652404,1900,36.4896125793457
1777539169.786652,1903,33.8583984375
1777539170.3765945,1909,38.63451385498047
1777539170.4635656,1910,37.044254302978516
1777539170.4831748,1911,40.5545539855957
1777539170.5902808,1914,38.3891716003418
1777539170.8509598,1919,34.98487854003906
1777539171.286533,1925,33.13951873779297
1777539171.2992556,1926,33.22405242919922
1777539171.8453393,1936,35.22386169433594
1777539171.9653335,1937,35.97554016113281
1777539172.21647,1941,33.16703796386719
1777539172.3225331,1942,34.27610778808594
1777539172.4991345,1946,36.377132415771484
1777539172.60405,1948,34.57127380371094
1777539173.0216753,1954,43.81967544555664
1777539173.2310483,1957,48.50980758666992
1777539173.359707,1961,49.35092544555664
1777539173.3801382,1962,49.348388671875
1777539173.4973276,1964,51.578025817871094
1777539173.509285,1965,49.16775131225586
1777539173.5565622,1967,52.048091888427734
1777539174.2009332,1978,60.45147705078125
1777539174.288495,1980,55.07882308959961
1777539174.8336227,1988,63.841407775878906
1777539174.8627448,1989,64.49459075927734
1777539175.0645428,1992,71.38655090332031
1777539178.1832914,2027,91.83544158935547
1777539179.5899212,2036,93.20346069335938
1777539179.6165502,2037,94.56466674804688
1777539180.2159636,2044,99.80701446533203
1777539180.4123642,2048,98.82735443115234
1777539180.8503468,2055,93.28870391845703
1777539180.9456286,2056,95.54564666748047
1777539181.5345666,2068,88.70306396484375
1777539181.5837626,2071,85.055419921875
1777539182.351025,2080,85.70404815673828
1777539182.7873929,2090,75.00568389892578
1777539183.2195075,2098,80.07007598876953
1777539183.2342439,2099,77.22846984863281
1777539183.3254614,2101,76.41777801513672
1777539183.59847,2104,81.25817108154297
1777539184.0896652,2110,76.51154327392578
1777539184.4233565,2115,76.94877624511719
1777539184.4462423,2116,74.6766128540039
1777539184.6139402,2120,77.16703796386719
1777539184.6397,2121,78.44612884521484
1777539185.0097528,2128,82.11280059814453
1777539185.4040966,2137,77.12405395507812
1777539185.5369892,2140,79.7361831665039
1777539186.2951334,2150,81.93231201171875
1777539187.1382656,2160,92.37396240234375
1777539187.695142,2170,98.18878173828125
1777539190.0863419,2188,111.40909576416016
1777539190.859342,2195,108.00631713867188
1777539191.270974,2202,101.0780258178711
1777539191.4351974,2204,99.62867736816406
1777539191.7568314,2210,103.27259826660156
1777539191.9194715,2212,100.47976684570312
1777539192.2194662,2215,102.91020202636719
1777539192.454507,2216,105.0014419555664
1777539192.7551162,2222,91.46845245361328
1777539193.217534,2226,88.89266204833984
1777539194.0751946,2237,86.79478454589844
1777539194.487322,2240,84.73847198486328
1777539194.9761026,2245,81.17279052734375
1777539196.2603588,2258,80.95747375488281
1777539198.2594993,2282,78.3703842163086
1777539199.793078,2301,86.96614837646484
1777539200.0093694,2306,91.2009506225586
1777539200.1478744,2307,93.76924133300781
1777539200.7639823,2317,87.87879180908203
1777539200.8462083,2320,89.41156768798828
1777539201.3228486,2325,95.12650299072266
1777539202.0175495,2333,94.1235580444336
1777539202.1902506,2336,93.87266540527344
1777539203.0167048,2343,103.8691177368164
1777539203.0985239,2344,106.03762817382812
1777539203.1309538,2345,106.21705627441406
1777539203.2638648,2347,108.65499877929688
1777539203.896378,2353,107.53103637695312
1777539204.3556232,2360,107.0411148071289
1777539205.7987425,2374,107.04405975341797
1777539206.659666,2385,104.93138885498047
1777539207.0328932,2390,95.82921600341797
1777539207.2359915,2392,98.36901092529297
1777539207.4345164,2394,95.24520874023438
1777539207.4444842,2395,95.57644653320312
1777539207.5950978,2398,96.53201293945312
1777539207.6443903,2399,96.77887725830078
1777539210.6913426,2429,92.20745086669922
1777539211.1184871,2432,90.36700439453125
1777539211.385385,2436,89.4603042602539
1777539211.540493,2437,87.09156036376953
1777539211.9348338,2442,84.10144805908203
1777539211.9599335,2443,86.13458251953125
1777539212.706175,2455,93.2585678100586
1777539212.9534085,2463,87.37003326416016
1777539212.9741147,2465,86.34342193603516
1777539212.9860766,2466,89.58480072021484
1777539213.9932363,2478,84.39440155029297
1777539214.3776095,2486,85.30496978759766
1777539215.1375568,2494,85.29777526855469
1777539215.4324992,2499,87.32565307617188
1777539215.5813427,2501,85.80035400390625
1777539215.886396,2504,81.85982513427734
1777539216.1402273,2506,83.37788391113281
1777539216.1642995,2507,82.884033203125
1777539216.8072429,2514,93.80792236328125
1777539217.4391632,2518,98.64435577392578
1777539217.4632945,2519,101.05236053466797
1777539217.5621831,2520,100.57434844970703
1777539217.6090124,2522,100.86701202392578
1777539217.7570944,2524,100.68019104003906
1777539218.141203,2529,94.96841430664062
1777539218.1814265,2531,97.38370513916016
1777539219.231689,2539,98.8893051147461
1777539221.8850675,2566,86.49017333984375
1777539221.891424,2567,88.88163757324219
1777539222.1448755,2569,85.52153015136719
1777539222.975261,2578,93.25731658935547
1777539222.9927793,2579,93.40381622314453
1777539223.5782979,2586,96.49165344238281
1777539223.8533304,2589,96.35018920898438
1777539223.8955042,2590,99.29487609863281
1777539223.9429522,2593,93.5157699584961
1777539224.392672,2600,99.74068450927734
1777539224.7870204,2602,103.44747161865234
1777539224.9408236,2607,108.30318450927734
1777539225.6941786,2619,96.99019622802734
1777539225.7143526,2620,99.79727935791016
1777539226.0743504,2628,104.46509552001953
1777539226.0884106,2629,107.39606475830078
1777539226.7383049,2636,105.95323181152344
1777539226.806674,2639,104.08468627929688
1777539226.9406998,2640,104.36258697509766
1777539226.9690137,2641,105.70113372802734
1777539227.083947,2644,108.84830474853516
1777539228.2044938,2663,99.0297622680664
1777539228.7190437,2671,96.78824615478516
1777539228.7276852,2672,97.20448303222656
1777539229.0332568,2675,97.28910827636719
1777539229.4853277,2682,94.1277084350586
1777539229.63749,2685,92.35820007324219
1777539229.7099864,2687,88.86154174804688
1777539230.0406137,2690,89.0180435180664
1777539230.1990044,2694,93.50650024414062
1777539230.9106038,2703,94.9381332397461
1777539231.2080038,2709,90.13072967529297
1777539231.4826403,2713,90.35881805419922
1777539231.5835037,2714,87.81399536132812
1777539231.7466738,2718,91.02949523925781
1777539231.7834027,2719,90.77416229248047
1777539231.7976735,2720,91.0895004272461
1777539232.2213912,2725,86.66763305664062
1777539232.4635348,2730,88.39969635009766
1777539232.490225,2731,88.47820281982422
1777539232.934775,2735,85.82432556152344
1777539233.142144,2740,89.2846450805664
1777539233.1631153,2741,88.96587371826172
1777539233.1781516,2742,89.69285583496094
1777539233.2502701,2745,92.52731323242188
1777539234.332618,2754,100.05354309082031
1777539234.4318886,2755,99.71617889404297
1777539234.4518657,2756,99.85826873779297
1777539234.8318505,2761,103.66094207763672
1777539234.8852713,2762,105.70896911621094
1777539235.0511012,2766,109.59364318847656
1777539235.3128734,2769,108.39491271972656
1777539235.5608282,2772,106.52085876464844
1777539235.9649646,2774,107.37445831298828
1777539236.0517132,2776,107.5646743774414
1777539236.2925427,2779,101.19046783447266
1777539236.8155508,2786,107.17960357666016
1777539237.710498,2798,116.72917175292969
1777539237.8322492,2800,111.6041030883789
1777539238.7839577,2813,116.30371856689453
1777539238.9376128,2814,116.77383422851562
1777539240.2170706,2825,115.27220916748047
1777539241.0711246,2835,118.19763946533203
1777539241.1656735,2837,117.56561279296875
1777539241.327925,2839,117.979736328125
1777539241.6529188,2845,108.51094055175781
1777539242.2407784,2852,107.41776275634766
1777539242.3388264,2853,105.77838134765625
1777539242.5928702,2858,108.69850158691406
1777539243.4337602,2862,104.89507293701172
1777539243.461113,2863,104.50935363769531
1777539243.6937199,2867,108.58326721191406
1777539244.690465,2880,122.5490493774414
1777539244.9989874,2882,116.99749755859375
1777539245.0270126,2883,116.20382690429688
1777539245.6459172,2892,114.5593490600586
1777539245.690378,2894,114.3395767211914
1777539245.7304652,2896,110.6465835571289
1777539246.173863,2904,117.84223175048828
1777539246.6867707,2912,121.14209747314453
1777539247.0521348,2915,121.27535247802734
1777539247.063784,2916,119.15176391601562
1777539247.4027967,2919,123.71443176269531
1777539247.5244162,2921,121.40389251708984
1777539247.6275237,2922,121.80393981933594
1777539247.8069086,2925,120.97614288330078
1777539248.1492975,2931,118.61614990234375
1777539248.3765855,2935,113.53882598876953
1777539248.388077,2936,115.9493637084961
1777539249.126763,2950,114.71881866455078
1777539249.272483,2953,121.1059799194336
1777539249.6089425,2956,123.18283081054688
1777539250.0426042,2963,122.80705261230469
1777539250.1004422,2966,123.68402099609375
1777539250.2101038,2968,120.77275848388672
1777539250.6408105,2974,116.34606170654297
1777539250.8994396,2979,115.42557525634766
1777539251.3610804,2985,116.88545989990234
1777539251.4970562,2987,116.69283294677734
1777539251.8455718,2994,116.6048812866211
1777539251.95822,2997,117.73457336425781
1777539252.1207337,2999,115.73789978027344
1777539252.1279557,3000,118.56878662109375
1777539252.359286,3003,114.02304077148438
1777539252.560894,3005,114.84107208251953
1777539252.801537,3011,114.25505828857422
1777539253.170739,3020,106.6059799194336
1777539253.5616906,3025,113.07343292236328
1777539254.194267,3030,118.14570617675781
1777539254.5419657,3035,126.08118438720703
1777539255.4081645,3048,135.13673400878906
1777539255.5841475,3050,132.03968811035156
1777539256.5466743,3060,135.9676971435547
1777539257.0661104,3067,136.22299194335938
1777539257.4558063,3070,138.4830780029297
1777539258.2700021,3075,131.5089111328125
1777539258.7966135,3084,135.49562072753906
1777539258.894145,3085,137.572509765625
1777539259.1985543,3091,140.61370849609375
1777539259.6144092,3097,138.049072265625
1777539259.9338512,3100,131.71202087402344
1777539260.2476313,3104,132.6513671875
1777539260.2875743,3105,132.56942749023438
1777539260.3881142,3106,129.69119262695312
1777539260.5187013,3108,134.43801879882812
1777539260.997482,3112,140.47991943359375
1777539261.2147434,3115,140.85240173339844
1777539261.2251117,3116,141.50575256347656
1777539261.4875727,3120,144.0873260498047
1777539261.605894,3121,141.31939697265625
1777539261.7124646,3122,138.34303283691406
1777539262.0193493,3127,129.71484375
1777539262.1346235,3129,126.06242370605469
1777539262.7705774,3139,122.80024719238281
1777539263.1986191,3146,120.61714172363281
1777539263.769139,3153,120.13127899169922
1777539263.8790467,3156,117.3365707397461
1777539265.0309217,3174,112.29501342773438
1777539265.1695967,3179,101.8947525024414
1777539265.6937933,3188,100.33362579345703
1777539265.8424578,3191,95.43206024169922
1777539265.9875681,3193,92.61662292480469
1777539266.2173207,3200,95.69791412353516
1777539266.4339957,3204,95.98908233642578
1777539266.5382588,3205,95.0985336303711
1777539266.9442706,3213,85.79206848144531
1777539267.0088499,3217,84.83114624023438
1777539267.0203955,3218,85.64398956298828
1777539267.313638,3221,86.00090789794922
1777539267.3448522,3223,87.19140625
1777539267.8489485,3230,92.12775421142578
1777539268.2476726,3234,88.77238464355469
1777539268.3929753,3238,92.8826675415039
1777539268.581781,3242,87.92167663574219
1777539268.6142273,3244,85.25037384033203
1777539269.1379328,3250,79.1144790649414
1777539270.2274032,3266,72.53382873535156
1777539270.3484313,3269,72.84000396728516
1777539270.4440985,3272,72.66368865966797
1777539270.6066139,3275,73.66495513916016
1777539270.626776,3276,73.9538345336914
1777539271.0915449,3281,81.41207122802734
1777539272.0249836,3289,89.75857543945312
1777539272.834251,3295,93.3795166015625
1777539273.12165,3298,98.51483917236328
1777539273.338982,3299,98.17403411865234
1777539273.9753265,3307,95.19507598876953
1777539274.4113786,3315,104.54497528076172
1777539275.8696296,3328,106.66242218017578
1777539276.9062285,3335,105.47513580322266
1777539277.674664,3341,104.27826690673828
1777539278.0681777,3346,109.57100677490234
1777539279.59787,3357,105.3605728149414
1777539280.5877395,3365,108.63578796386719
1777539280.7168663,3366,108.47099304199219
1777539281.198885,3371,105.6368179321289
1777539281.2297025,3372,104.51969146728516
1777539281.2788427,3373,104.41321563720703
1777539281.4269652,3375,106.08070373535156
1777539281.7630527,3378,104.53812408447266
1777539281.950414,3380,104.02462005615234
1777539282.3491156,3385,106.02269744873047
1777539282.3881102,3386,106.10032653808594
1777539283.1469526,3394,94.92743682861328
1777539283.2052312,3395,92.5351791381836
1777539283.6431878,3398,90.9468994140625
1777539283.881615,3405,81.74706268310547
1777539284.0227575,3408,77.42919158935547
1777539284.1044886,3409,76.14067840576172
1777539284.119633,3410,76.37416076660156
1777539284.701247,3419,78.5186538696289
1777539284.991444,3423,75.58023834228516
1777539285.294413,3427,74.16650390625
1777539285.865282,3434,78.29024505615234
1777539285.8765173,3435,78.19608306884766
1777539286.1330912,3440,83.93791961669922
1777539287.3380394,3455,94.46033477783203
1777539287.358182,3456,94.78766632080078
1777539287.6484103,3460,94.6587905883789
1777539287.7823527,3462,94.63075256347656
1777539288.17007,3469,96.64856719970703
1777539288.27974,3471,98.32197570800781
1777539288.4610918,3473,103.05522918701172
1777539289.0607262,3482,106.1374740600586
1777539289.0775473,3483,106.53008270263672
1777539289.2205293,3484,106.55089569091797
1777539289.2371268,3485,106.2086410522461
1777539289.3601995,3486,104.50374603271484
1777539289.4932954,3490,108.57908630371094
1777539289.7359064,3492,114.02513885498047
1777539289.95568,3494,115.90909576416016
1777539290.0974355,3497,116.27584075927734
1777539290.280275,3500,122.9876480102539
1777539290.2875478,3501,123.0413589477539
1777539290.3944418,3504,129.16387939453125
1777539291.364981,3515,130.04208374023438
1777539291.610479,3521,122.56768035888672
1777539291.8337705,3527,127.82593536376953
1777539292.8510869,3536,133.19406127929688
1777539292.885376,3537,135.81715393066406
1777539293.005047,3542,133.69839477539062
1777539293.1523144,3545,134.8495330810547
1777539293.5366035,3551,138.84292602539062
1777539294.0258796,3555,139.47512817382812
1777539294.2377179,3559,138.74237060546875
1777539294.7123249,3567,139.60055541992188
1777539295.1216593,3570,140.5783233642578
1777539295.6147444,3576,137.57260131835938
1777539295.6302357,3577,136.9136199951172
1777539295.7910745,3581,138.6094970703125
1777539296.1024067,3585,134.61007690429688
1777539296.3414629,3588,138.3920135498047
1777539296.5040689,3589,136.09915161132812
1777539296.7051468,3592,136.6894989013672
1777539297.6092308,3601,131.4944610595703
1777539298.6321292,3614,137.24729919433594
1777539298.871514,3615,136.94764709472656
1777539298.9669645,3616,137.4028778076172
1777539298.9817395,3617,137.2528076171875
1777539299.4671476,3620,136.80145263671875
1777539300.5180278,3631,136.8095245361328
1777539302.109807,3655,112.60702514648438
1777539302.3603892,3658,113.51156616210938
