Wall time,Step,Value
1777455428.8894262,846,23.514432907104492
1777455431.9307775,851,30.639219284057617
1777455432.9881566,852,30.504547119140625
1777455434.4870765,855,30.73855972290039
1777455434.9304163,857,29.48721694946289
1777455436.0451157,858,29.339677810668945
1777455437.4511704,861,28.185321807861328
1777455439.0542738,862,28.184101104736328
1777455439.1099508,863,26.162046432495117
1777455441.338014,866,27.37015151977539
1777455441.8111246,867,28.84934425354004
1777455443.6962252,871,29.349628448486328
1777455444.5904589,872,30.90809440612793
1777455450.1864126,882,33.799556732177734
1777455450.9085586,884,36.000606536865234
1777455451.0473337,885,38.06850051879883
1777455451.6598835,886,39.977115631103516
1777455452.010235,887,42.0666389465332
1777455452.5708709,888,42.25014877319336
1777455452.622833,889,42.69573974609375
1777455454.170828,891,46.63850784301758
1777455455.0579848,893,49.14430618286133
1777455456.8215263,896,51.3033447265625
1777455456.9931757,898,52.46178436279297
1777455458.5782738,899,53.23433303833008
1777455459.0417209,902,59.54454803466797
1777455459.5930061,903,58.94561004638672
1777455460.2853396,905,59.922916412353516
1777455460.5179484,907,61.569725036621094
1777455461.100399,908,64.4287338256836
1777455461.3496337,909,65.66187286376953
1777455461.4183307,911,68.89485931396484
1777455462.2396631,912,67.45326232910156
1777455462.6711442,914,66.5262222290039
1777455462.8750882,915,69.32852935791016
1777455463.6389477,917,73.63886260986328
1777455464.158072,919,76.20326232910156
1777455464.707316,920,77.55933380126953
1777455464.737363,921,76.47216796875
1777455464.8505466,922,78.87271881103516
1777455465.3957198,924,78.85974884033203
1777455466.2795663,928,86.89170837402344
1777455466.4942293,929,87.08956146240234
1777455466.519991,930,88.78158569335938
1777455466.844718,931,90.24244689941406
1777455466.8991523,932,89.81462097167969
1777455467.179379,933,90.94513702392578
1777455467.4010816,934,90.73714447021484
1777455467.4586768,935,94.22145080566406
1777455467.5487885,936,95.9881820678711
1777455468.0542142,940,100.0078125
1777455468.5664492,942,101.27181243896484
1777455468.6140995,943,100.19007873535156
1777455469.2238026,946,100.9015884399414
1777455469.9174159,950,100.23822021484375
1777455470.5773985,951,101.38098907470703
1777455470.9617183,953,105.48599243164062
1777455471.433599,955,104.28983306884766
1777455471.5596297,956,104.98265075683594
1777455471.8186524,957,106.47089385986328
1777455472.6020222,960,108.2597885131836
1777455472.9793937,961,110.92694854736328
1777455473.3383348,962,113.56008911132812
1777455473.5333278,963,113.73552703857422
1777455473.7024808,964,112.84062957763672
1777455474.198311,965,115.11669158935547
1777455474.7877486,966,118.03849029541016
1777455475.3966548,968,120.60841369628906
1777455476.2650464,969,120.89571380615234
1777455477.4955406,972,121.84603118896484
1777455479.6275098,977,121.74594116210938
1777455480.1671946,979,123.17044067382812
1777455480.8472896,980,122.67090606689453
1777455481.0149202,982,123.29116821289062
1777455481.3003643,983,121.17105102539062
1777455482.204298,984,123.4466552734375
1777455482.5277052,987,123.20075225830078
1777455483.4443762,988,120.12141418457031
1777455484.2052848,989,119.76239776611328
1777455484.2164931,990,116.6196060180664
1777455484.271268,991,116.86531066894531
1777455485.5853846,993,111.3904037475586
1777455485.9292326,995,109.00687408447266
1777455486.4785497,996,108.90000915527344
1777455486.75639,997,106.39044952392578
1777455487.402254,999,108.5093002319336
1777455487.9542162,1000,107.94966888427734
1777455489.0961928,1002,102.8304443359375
1777455489.2719908,1003,101.95062255859375
1777455490.0953097,1004,102.9125747680664
1777455490.42649,1005,99.53355407714844
1777455490.4698076,1006,98.2970199584961
1777455491.3266358,1007,96.7950439453125
1777455493.6612918,1012,95.6512451171875
1777455494.3315551,1014,96.60104370117188
1777455495.7347233,1016,93.72181701660156
1777455495.8406353,1017,91.33425903320312
1777455496.0256107,1018,87.5289535522461
1777455499.1177459,1023,81.15861511230469
1777455500.6827385,1027,78.79363250732422
1777455501.1986358,1029,79.00914764404297
1777455501.324449,1030,78.85665893554688
1777455503.3658454,1036,83.07498168945312
1777455503.6880414,1037,79.86275482177734
1777455503.7628012,1038,81.73015594482422
1777455504.287248,1039,84.24029541015625
1777455504.6502466,1040,86.14324951171875
1777455505.619065,1044,87.07198333740234
1777455505.8312562,1046,88.47842407226562
1777455506.2103138,1047,85.5341567993164
1777455506.904246,1050,87.74347686767578
1777455507.5220652,1053,82.91162109375
1777455508.0323343,1054,87.75312805175781
1777455508.4852147,1057,84.5179443359375
1777455509.165483,1059,85.3572006225586
1777455509.4369895,1060,85.1107406616211
1777455509.6684065,1061,85.19622802734375
1777455510.1292882,1063,86.11376953125
1777455510.9512653,1066,87.8314208984375
1777455511.5254433,1067,88.00582122802734
1777455511.6712952,1068,88.8022232055664
1777455512.0678816,1070,86.36096954345703
1777455512.9074419,1071,88.69767761230469
1777455513.0619462,1072,86.337158203125
1777455513.347219,1073,89.21358489990234
1777455513.8273485,1074,89.3628158569336
1777455515.31066,1075,87.075439453125
1777455516.1635706,1078,81.85231018066406
1777455517.5922565,1079,79.80683135986328
1777455517.9428341,1081,78.30941772460938
1777455518.613487,1082,76.84136199951172
1777455519.8853111,1083,78.39905548095703
1777455521.0192978,1086,75.34898376464844
1777455521.8683622,1087,72.17864990234375
1777455522.3603299,1088,74.83497619628906
1777455524.6403334,1092,72.68898010253906
1777455525.04211,1093,73.13074493408203
1777455525.0513806,1094,73.82823181152344
1777455530.0885072,1099,64.67036437988281
1777455530.6044004,1101,64.91523742675781
1777455531.775552,1103,64.86186981201172
1777455532.009451,1104,63.96787643432617
1777455532.1540039,1105,64.79096984863281
1777455533.31059,1108,63.274658203125
1777455533.3455727,1109,61.220882415771484
1777455533.4119208,1110,63.18303298950195
1777455533.5193722,1111,63.99467849731445
1777455534.8228686,1112,64.58157348632812
1777455534.9320195,1113,63.832679748535156
1777455534.9643602,1114,60.74031066894531
1777455535.0237868,1115,60.63080978393555
1777455536.3021264,1117,64.6416244506836
1777455537.4759574,1120,72.62802124023438
1777455537.7724009,1122,76.44982147216797
1777455537.8375685,1123,76.82359313964844
1777455539.0442927,1126,75.15699005126953
1777455539.3371508,1127,77.9881362915039
1777455540.0047274,1129,82.58355712890625
1777455540.5140598,1130,82.63674926757812
1777455541.3308985,1131,83.087158203125
1777455541.6750324,1132,81.3511734008789
