Wall time,Step,Value
1773831983.2936246,346,124.0
1773831983.3190668,347,36.0
1773831983.341648,348,30.0
1773831983.3625052,349,29.0
1773831983.4058185,350,62.0
1773831983.4617748,351,80.0
1773831983.5106866,352,69.0
1773831983.5967808,353,123.0
1773831983.6444626,354,67.0
1773831983.667581,355,32.0
1773831983.694227,356,38.0
1773831983.7636585,357,101.0
1773831983.78179,358,25.0
1773831983.801027,359,26.0
1773831983.823808,360,33.0
1773831983.8533032,361,41.0
1773831983.9786787,362,184.0
1773831984.0014637,363,32.0
1773831984.0204256,364,27.0
1773831984.0961695,365,109.0
1773831984.231309,366,199.0
1773831984.3392236,367,159.0
1773831984.444389,368,154.0
1773831984.5487397,369,152.0
1773831984.6641974,370,168.0
1773831984.7286146,371,92.0
1773831984.8716683,372,208.0
1773831984.9459817,373,108.0
1773831985.0429733,374,142.0
1773831985.1529045,375,161.0
1773831985.3530347,376,295.0
1773831985.3622534,377,13.0
1773831985.369684,378,10.0
1773831985.3764539,379,9.0
1773831985.385789,380,11.0
1773831985.4977303,381,158.0
1773831985.61471,382,171.0
1773831985.7186143,383,150.0
1773831985.8269584,384,161.0
1773831985.8479798,385,29.0
1773831985.874454,386,37.0
1773831985.8924396,387,25.0
1773831985.9571621,388,93.0
1773831986.0262287,389,99.0
1773831986.129687,390,151.0
1773831986.197303,391,99.0
1773831986.297714,392,147.0
1773831986.3899124,393,134.0
1773831986.4162867,394,38.0
1773831986.4802473,395,94.0
1773831986.5075667,396,38.0
1773831986.5755045,397,100.0
1773831986.646302,398,102.0
1773831986.6820264,399,51.0
1773831986.7494507,400,95.0
1773831986.7785091,401,41.0
1773831986.8532963,402,109.0
1773831986.924225,403,103.0
1773831986.9637184,404,57.0
1773831987.0375183,405,107.0
1773831987.1089969,406,103.0
1773831987.1832135,407,107.0
1773831987.259473,408,111.0
1773831987.3414543,409,119.0
1773831987.3651571,410,34.0
1773831987.385761,411,28.0
1773831987.4063637,412,28.0
1773831987.4297218,413,34.0
1773831987.4998815,414,101.0
1773831987.5770364,415,112.0
1773831987.6590366,416,118.0
1773831987.7365873,417,111.0
1773831987.8081913,418,105.0
1773831987.8513217,419,62.0
1773831987.9189098,420,98.0
1773831988.0074925,421,131.0
1773831988.0365944,422,41.0
1773831988.103055,423,96.0
1773831988.1911416,424,127.0
1773831988.266975,425,112.0
1773831988.3516438,426,123.0
1773831988.4244838,427,105.0
1773831988.440012,428,22.0
1773831988.4589236,429,26.0
1773831988.5251148,430,95.0
1773831988.629562,431,147.0
1773831988.7301407,432,140.0
1773831988.8505764,433,172.0
1773831988.9348063,434,121.0
1773831989.0173225,435,119.0
1773831989.1063535,436,129.0
1773831989.2043462,437,142.0
1773831989.2833867,438,114.0
1773831989.3907661,439,157.0
1773831989.5298526,440,205.0
1773831989.6298482,441,147.0
1773831989.7649329,442,197.0
1773831989.86514,443,145.0
1773831989.9574978,444,138.0
1773831990.0425098,445,122.0
1773831990.1740553,446,191.0
1773831990.2690184,447,139.0
1773831990.3765278,448,157.0
1773831990.3881826,449,16.0
1773831990.4425309,450,79.0
1773831990.4562035,451,19.0
1773831990.4682956,452,16.0
1773831990.4764798,453,10.0
1773831990.498626,454,31.0
1773831990.5171726,455,26.0
1773831990.644491,456,188.0
1773831990.8498032,457,299.0
1773831990.9345267,458,122.0
1773831990.984329,459,73.0
1773831991.0064154,460,31.0
1773831991.0199933,461,19.0
1773831991.0304117,462,14.0
1773831991.0416322,463,15.0
1773831991.0979283,464,81.0
1773831991.29978,465,297.0
1773831991.4717216,466,254.0
1773831991.6443129,467,254.0
1773831991.7620244,468,172.0
1773831991.88857,469,185.0
1773831992.026412,470,202.0
1773831992.1166675,471,132.0
1773831992.2222059,472,153.0
1773831992.3212485,473,145.0
1773831992.4058464,474,123.0
1773831992.4809117,475,109.0
1773831992.5510201,476,102.0
1773831992.6279593,477,110.0
1773831992.726819,478,143.0
1773831992.809699,479,121.0
1773831992.8728223,480,90.0
1773831992.950239,481,113.0
1773831993.0228908,482,105.0
1773831993.0858798,483,91.0
1773831993.144319,484,84.0
1773831993.2261739,485,118.0
1773831993.292753,486,98.0
1773831993.3744633,487,119.0
1773831993.4642172,488,131.0
1773831993.5380132,489,107.0
1773831993.6192906,490,117.0
1773831993.6907873,491,103.0
1773831993.7529314,492,89.0
1773831993.8038118,493,71.0
1773831993.8742821,494,103.0
1773831993.980575,495,156.0
1773831994.0418406,496,88.0
1773831994.175186,497,193.0
1773831994.3249853,498,220.0
1773831994.4475665,499,179.0
